customer_id,company_name,industry,company_size,city,state,region,signup_date,acquisition_channel
C1023,Legacy Insights,Technology,51-200,Columbus,OH,Midwest,2026-06-19,Webinar
C1024,Golden Ventures,Education,11-50,Los Angeles,CA,West,2025-12-22,Organic Search
C1025,Solid Security,Manufacturing,201-500,Kansas City,MO,Midwest,2026-01-04,Google Ads
C1026,Vertex Biotech,E-commerce & Retail,11-50,Houston,TX,South,2025-08-31,Cold Outreach
C1027,Peak Talent,Manufacturing,500+,Denver,CO,West,2026-06-08,Cold Outreach
C1028,Grove Gaming,Professional Services,201-500,Nashville,TN,South,2025-09-30,Referral
C1029,Solid Dynamics,Technology,11-50,Miami,FL,South,2026-03-14,Referral
C1030,Maple Optics,Technology,11-50,Boston,MA,East,2025-09-28,Google Ads
C1031,Indigo Group,Technology,51-200,New York,NY,East,2025-12-28,Referral
C1032,Central Retail,Technology,51-200,San Francisco,CA,West,2026-02-22,Google Ads
C1033,True Textiles,Healthcare,1-10,Seattle,WA,West,2025-11-28,Google Ads
C1034,Nimbus Systems,Marketing & Media,11-50,Nashville,TN,South,2026-05-19,Webinar
C1035,Blue Tech,Professional Services,1-10,Los Angeles,CA,West,2025-10-27,Referral
C1036,Indigo Marketing,Healthcare,51-200,Los Angeles,CA,West,2026-01-06,Google Ads
C1037,Ember Stores,Marketing & Media,51-200,Boston,MA,East,2025-08-03,Google Ads
C1038,Pulse Wellness,Manufacturing,1-10,Seattle,WA,West,2025-10-17,Webinar
C1039,Orbit Health,Manufacturing,51-200,Nashville,TN,South,2025-10-26,Google Ads
C1040,Stellar Tech,Education,51-200,Austin,TX,South,2025-04-23,Google Ads
C1041,Canyon Analytics,Education,500+,Houston,TX,South,2025-03-17,Google Ads
C1042,Echo Wellness,Manufacturing,1-10,Phoenix,AZ,West,2026-01-17,Google Ads
C1043,Canyon Apps,Healthcare,11-50,Baltimore,MD,East,2026-01-19,Organic Search
C1044,Lunar Studios,Professional Services,11-50,Atlanta,GA,South,2026-01-27,Webinar
C1045,Pioneer Apps,Technology,51-200,Baltimore,MD,East,2025-01-27,Organic Search
C1046,Legacy Automation,Healthcare,1-10,Dallas,TX,South,2025-08-04,LinkedIn
C1047,Solar Industries,Healthcare,1-10,Boston,MA,East,2025-05-19,Referral
C1048,Copper Networks,Technology,201-500,Boston,MA,East,2026-03-12,LinkedIn
C1049,Echo Consulting,Technology,51-200,San Francisco,CA,West,2026-04-24,Referral
C1050,Anchor Networks,Technology,1-10,Dallas,TX,South,2025-06-16,Referral
C1051,Swift Consulting,Marketing & Media,11-50,San Diego,CA,West,2026-01-31,LinkedIn
C1052,Echo Industries,Technology,1-10,Detroit,MI,Midwest,2025-04-13,Referral
C1053,Coastal Payments,Finance,11-50,Boston,MA,East,2025-07-22,Cold Outreach
C1054,Metro Consulting,Education,11-50,Denver,CO,West,2025-04-04,Referral
C1055,United Industries,Healthcare,1-10,Atlanta,GA,South,2025-07-29,Cold Outreach
C1056,Nimbus Works,E-commerce & Retail,1-10,New York,NY,East,2026-02-05,Google Ads
C1057,Golden Metrics,Technology,201-500,Seattle,WA,West,2026-05-12,Referral
C1058,Bright Cloud,Education,201-500,Kansas City,MO,Midwest,2025-05-26,Referral
C1059,Indigo Metrics,Technology,1-10,Houston,TX,South,2025-12-30,Organic Search
C1060,Keystone Metrics,Marketing & Media,51-200,Washington,DC,East,2026-02-14,Cold Outreach
C1061,Bold Logistics,Healthcare,1-10,Dallas,TX,South,2026-06-15,Organic Search
C1062,Canyon Dynamics,Professional Services,201-500,Baltimore,MD,East,2026-01-02,Google Ads
C1063,Apex Media,Manufacturing,201-500,New York,NY,East,2025-07-31,Cold Outreach
C1064,Beacon Commerce,Education,51-200,Phoenix,AZ,West,2026-01-01,Google Ads
C1065,Swift Stores,E-commerce & Retail,51-200,Los Angeles,CA,West,2025-08-01,Organic Search
C1066,Alpine Finance,Healthcare,11-50,Boston,MA,East,2026-06-15,Organic Search
C1067,Cedar Legal,E-commerce & Retail,11-50,Washington,DC,East,2025-09-01,Cold Outreach
C1068,Canyon Cloud,Technology,11-50,Atlanta,GA,South,2026-02-05,Organic Search
C1069,Zen Print,Marketing & Media,1-10,Boston,MA,East,2025-01-20,Referral
C1070,Central Design,Manufacturing,51-200,Washington,DC,East,2025-09-22,Cold Outreach
C1071,Vertex Realty,Manufacturing,11-50,Nashville,TN,South,2026-05-10,LinkedIn
C1072,Iron Trading,Marketing & Media,1-10,Detroit,MI,Midwest,2026-01-25,Webinar
C1073,Summit Foods,Marketing & Media,51-200,Los Angeles,CA,West,2025-10-19,Cold Outreach
C1074,Atlas Logistics,Marketing & Media,201-500,Minneapolis,MN,Midwest,2026-06-07,Organic Search
C1075,Ember Insights,Finance,51-200,Atlanta,GA,South,2026-04-22,Webinar
C1076,Zen Automation,Marketing & Media,51-200,Phoenix,AZ,West,2025-08-19,LinkedIn
C1077,Indigo Finance,E-commerce & Retail,201-500,Denver,CO,West,2025-12-26,Google Ads
C1078,Quantum Foods,Technology,1-10,Phoenix,AZ,West,2025-11-05,Google Ads
C1079,Copper Marketing,Technology,51-200,Dallas,TX,South,2026-01-08,LinkedIn
C1080,Nova Payments,Marketing & Media,11-50,New York,NY,East,2025-08-10,Google Ads
C1081,Coastal Health,Education,1-10,Boston,MA,East,2025-06-11,LinkedIn
C1082,Swift Talent,Marketing & Media,500+,Austin,TX,South,2026-05-28,Organic Search
C1083,Haven Brands,Finance,11-50,Phoenix,AZ,West,2026-05-23,LinkedIn
C1084,Bright Farms,E-commerce & Retail,11-50,Boston,MA,East,2026-04-17,Google Ads
C1085,Fusion Dynamics,Education,1-10,Chicago,IL,Midwest,2026-06-17,Cold Outreach
C1086,Mosaic Print,Marketing & Media,500+,Detroit,MI,Midwest,2026-03-28,Organic Search
C1087,Onyx Works,E-commerce & Retail,201-500,Charlotte,NC,South,2026-03-14,Google Ads
C1088,Vertex Studios,Marketing & Media,1-10,Phoenix,AZ,West,2026-03-07,Organic Search
C1089,Nimbus Analytics,E-commerce & Retail,51-200,San Francisco,CA,West,2025-11-05,LinkedIn
C1090,Peak Marketing,Finance,1-10,San Diego,CA,West,2025-10-11,LinkedIn
C1091,Core Learning,Professional Services,51-200,Boston,MA,East,2025-06-20,LinkedIn
C1092,Keystone Consulting,Manufacturing,11-50,San Diego,CA,West,2026-01-15,Google Ads
C1093,Vivid Data,Education,1-10,Detroit,MI,Midwest,2025-07-14,Cold Outreach
C1094,Indigo Networks,Professional Services,51-200,Nashville,TN,South,2025-07-15,Organic Search
C1095,Echo Farms,Technology,201-500,Baltimore,MD,East,2026-01-31,Google Ads
C1096,Atlas Apps,E-commerce & Retail,11-50,Phoenix,AZ,West,2025-10-31,Referral
C1097,Coastal Dynamics,Technology,1-10,New York,NY,East,2025-06-05,Referral
C1098,Bold Dynamics,Marketing & Media,500+,Washington,DC,East,2026-04-04,Referral
C1099,Peak Metrics,Healthcare,1-10,Austin,TX,South,2026-04-08,Organic Search
C1100,Ember Tech,E-commerce & Retail,11-50,Phoenix,AZ,West,2025-05-27,Organic Search
C1101,Apex Retail,E-commerce & Retail,51-200,Houston,TX,South,2025-01-15,LinkedIn
C1102,Alpine Commerce,Professional Services,11-50,Seattle,WA,West,2025-08-27,Google Ads
C1103,True Signals,Healthcare,1-10,Denver,CO,West,2026-04-20,Organic Search
C1104,Beacon Builders,Professional Services,1-10,Kansas City,MO,Midwest,2026-04-17,Webinar
C1105,United Brands,Professional Services,1-10,Portland,OR,West,2025-04-09,Referral
C1106,Stellar Capital,Professional Services,11-50,Seattle,WA,West,2026-03-11,Organic Search
C1107,Atlas Automation,Marketing & Media,201-500,Nashville,TN,South,2025-03-05,Google Ads
C1108,Indigo Payments,Healthcare,1-10,Washington,DC,East,2025-09-16,Referral
C1109,United Foods,E-commerce & Retail,51-200,San Francisco,CA,West,2026-06-09,Google Ads
C1110,Solar Networks,Manufacturing,11-50,Seattle,WA,West,2025-05-10,Google Ads
C1111,Anchor Learning,Technology,1-10,San Diego,CA,West,2025-04-02,Google Ads
C1112,Stellar Group,Marketing & Media,51-200,Boston,MA,East,2025-10-25,Referral
C1113,Cedar Builders,Marketing & Media,11-50,San Francisco,CA,West,2026-01-30,Referral
C1114,Echo Dynamics,Marketing & Media,51-200,Houston,TX,South,2026-06-15,Google Ads
C1115,Maple Consulting,Education,11-50,Kansas City,MO,Midwest,2026-06-17,Google Ads
C1116,Delta Robotics,Technology,51-200,Los Angeles,CA,West,2025-02-26,LinkedIn
C1117,Harbor Logistics,Marketing & Media,201-500,Phoenix,AZ,West,2025-04-16,LinkedIn
C1118,Legacy Metrics,E-commerce & Retail,11-50,San Francisco,CA,West,2026-03-20,Referral
C1119,Lunar Logistics,Finance,500+,Portland,OR,West,2025-07-14,Google Ads
C1120,Stellar Design,Technology,1-10,Portland,OR,West,2026-05-16,Referral
C1121,Canyon Signals,Healthcare,1-10,Charlotte,NC,South,2026-01-17,Webinar
C1122,Keystone Digital,Healthcare,1-10,Philadelphia,PA,East,2025-03-23,LinkedIn
C1123,Solid Services,Manufacturing,201-500,Baltimore,MD,East,2026-04-19,Google Ads
C1124,Vivid Solutions,E-commerce & Retail,51-200,Dallas,TX,South,2025-05-16,Referral
C1125,Summit Farms,Manufacturing,500+,Austin,TX,South,2025-10-03,Organic Search
C1126,Ember Logistics,Technology,51-200,San Diego,CA,West,2025-12-29,Google Ads
C1127,Central Labs,Education,11-50,San Francisco,CA,West,2025-11-27,Organic Search
C1128,Zen Security,Healthcare,201-500,Kansas City,MO,Midwest,2026-02-06,Webinar
C1129,Lunar Dynamics,E-commerce & Retail,500+,San Francisco,CA,West,2026-01-10,Organic Search
C1130,Mosaic Learning,Finance,201-500,Houston,TX,South,2026-06-30,Cold Outreach
C1131,Copper Finance,Technology,51-200,Miami,FL,South,2026-06-10,LinkedIn
C1132,Copper Apps,Technology,201-500,Washington,DC,East,2025-12-26,LinkedIn
C1133,Echo Cloud,Education,1-10,Portland,OR,West,2025-03-25,Google Ads
C1134,Orbit Software,Education,201-500,Los Angeles,CA,West,2026-02-25,LinkedIn
C1135,Grove Robotics,Technology,500+,Philadelphia,PA,East,2026-06-01,Google Ads
C1136,Core Security,E-commerce & Retail,51-200,Philadelphia,PA,East,2025-08-15,Organic Search
C1137,Vertex Brands,E-commerce & Retail,1-10,Houston,TX,South,2025-11-17,Google Ads
C1138,Metro Industries,Healthcare,1-10,Houston,TX,South,2025-10-26,Organic Search
C1139,Swift Commerce,Marketing & Media,500+,Columbus,OH,Midwest,2025-02-07,LinkedIn
C1140,Legacy Foods,Professional Services,201-500,Minneapolis,MN,Midwest,2026-02-09,Google Ads
C1141,United Sports,E-commerce & Retail,51-200,Austin,TX,South,2025-09-06,Organic Search
C1142,Vivid Cloud,E-commerce & Retail,500+,San Diego,CA,West,2026-03-24,Webinar
C1143,Mosaic Industries,E-commerce & Retail,11-50,Boston,MA,East,2026-04-30,Google Ads
C1144,Clear Analytics,E-commerce & Retail,201-500,Philadelphia,PA,East,2026-04-05,Organic Search
C1145,Peak Networks,Technology,1-10,Baltimore,MD,East,2025-10-08,Organic Search
C1146,Cedar Farms,Professional Services,1-10,San Diego,CA,West,2025-08-10,Organic Search
C1147,Urban Events,Marketing & Media,11-50,Boston,MA,East,2026-03-28,Referral
C1148,Clear Partners,Education,11-50,Philadelphia,PA,East,2026-04-14,Google Ads
C1149,Apex Sports,Professional Services,11-50,Denver,CO,West,2025-11-09,Organic Search
C1150,Beacon Marketing,E-commerce & Retail,201-500,Houston,TX,South,2026-05-10,Referral
C1151,Echo Signals,Healthcare,1-10,New York,NY,East,2025-04-18,Organic Search
C1152,Legacy Forge,Technology,51-200,Baltimore,MD,East,2026-05-12,Webinar
C1153,Core Digital,Finance,1-10,Baltimore,MD,East,2025-03-05,Webinar
C1154,Silver Textiles,Healthcare,201-500,Boston,MA,East,2025-04-25,Google Ads
C1155,Harbor Media,Technology,1-10,Seattle,WA,West,2025-12-14,Organic Search
C1156,Iron Networks,Technology,51-200,Philadelphia,PA,East,2025-02-08,Google Ads
C1157,Alpine Group,Manufacturing,51-200,Portland,OR,West,2025-02-21,Google Ads
C1158,Flint Robotics,Marketing & Media,11-50,Houston,TX,South,2025-01-24,LinkedIn
C1159,Solar Energy,Marketing & Media,11-50,San Francisco,CA,West,2025-10-05,LinkedIn
C1160,Nimbus Forge,Marketing & Media,1-10,Detroit,MI,Midwest,2026-03-03,Organic Search
C1161,Pixel Group,E-commerce & Retail,11-50,Austin,TX,South,2025-01-02,Google Ads
C1162,Delta Group,Finance,1-10,Boston,MA,East,2026-01-24,Google Ads
C1163,Solid Works,Education,1-10,San Diego,CA,West,2026-04-19,Webinar
C1164,Legacy Logistics,Healthcare,51-200,Baltimore,MD,East,2025-05-25,Webinar
C1165,Grove Retail,Technology,1-10,Houston,TX,South,2025-04-19,Google Ads
C1166,Swift Systems,Finance,11-50,Dallas,TX,South,2026-04-13,Referral
C1167,Echo Partners,Technology,11-50,Houston,TX,South,2026-04-18,Organic Search
C1168,Onyx Optics,Education,11-50,Chicago,IL,Midwest,2025-12-23,Referral
C1169,Metro Partners,Technology,11-50,Boston,MA,East,2026-04-12,LinkedIn
C1170,Crest Digital,Technology,51-200,Austin,TX,South,2025-03-29,Cold Outreach
C1171,Drift Consulting,Finance,51-200,Baltimore,MD,East,2025-09-27,Google Ads
C1172,Indigo Trading,Technology,11-50,Atlanta,GA,South,2026-03-25,Organic Search
C1173,Echo Finance,Healthcare,11-50,Philadelphia,PA,East,2025-07-31,Webinar
C1174,Pulse Motors,Finance,11-50,Nashville,TN,South,2026-03-13,Google Ads
C1175,Harbor Group,Manufacturing,51-200,Phoenix,AZ,West,2025-11-04,Google Ads
C1176,Legacy Learning,Technology,11-50,Phoenix,AZ,West,2026-03-16,Referral
C1177,Ember Partners,Healthcare,201-500,Seattle,WA,West,2025-11-23,Referral
C1178,Swift Networks,E-commerce & Retail,51-200,Minneapolis,MN,Midwest,2025-09-24,Referral
C1179,North Payments,Technology,51-200,Philadelphia,PA,East,2025-06-12,Referral
C1180,Ember Foods,E-commerce & Retail,11-50,Washington,DC,East,2025-06-09,Referral
C1181,Fusion Group,Professional Services,500+,Boston,MA,East,2026-03-14,Google Ads
C1182,Stellar Optics,Education,11-50,Boston,MA,East,2025-04-25,LinkedIn
C1183,Zen Capital,Professional Services,11-50,Detroit,MI,Midwest,2025-03-02,Referral
C1184,Alpine Apps,E-commerce & Retail,201-500,Columbus,OH,Midwest,2025-05-11,Cold Outreach
C1185,Haven Signals,Finance,51-200,Nashville,TN,South,2025-05-08,Google Ads
C1186,Canyon Security,Professional Services,11-50,Atlanta,GA,South,2026-04-25,Google Ads
C1187,Echo Systems,Marketing & Media,11-50,Los Angeles,CA,West,2025-09-15,Cold Outreach
C1188,Grove Studios,Healthcare,11-50,San Francisco,CA,West,2026-06-03,Google Ads
C1189,Delta Tech,Education,201-500,New York,NY,East,2025-04-08,Google Ads
C1190,Nimbus Labs,Professional Services,11-50,Austin,TX,South,2026-01-02,Cold Outreach
C1191,Cedar Learning,Professional Services,1-10,Seattle,WA,West,2025-10-15,LinkedIn
C1192,Golden Networks,Technology,1-10,Atlanta,GA,South,2025-09-30,Organic Search
C1193,Metro Media,E-commerce & Retail,500+,San Francisco,CA,West,2026-05-18,Google Ads
C1194,Juniper Retail,Technology,51-200,Seattle,WA,West,2026-06-27,Google Ads
C1195,Cedar Security,Education,11-50,San Diego,CA,West,2026-05-24,Cold Outreach
C1196,Flint Security,E-commerce & Retail,201-500,Nashville,TN,South,2025-05-28,LinkedIn
C1197,Blue Capital,Technology,11-50,Atlanta,GA,South,2025-06-10,Google Ads
C1198,Alpine Realty,Education,201-500,Baltimore,MD,East,2026-01-30,Organic Search
C1199,Fusion Commerce,Finance,51-200,Austin,TX,South,2025-07-08,Google Ads
C1200,Juniper Marketing,Healthcare,11-50,Austin,TX,South,2026-03-14,Google Ads
C1201,Indigo Supply,Manufacturing,51-200,Boston,MA,East,2026-01-22,Google Ads
C1202,Vivid Dynamics,E-commerce & Retail,500+,Dallas,TX,South,2025-12-09,LinkedIn
C1203,Mosaic Tech,Healthcare,1-10,San Francisco,CA,West,2026-04-08,Google Ads
C1204,Central Ventures,Technology,1-10,Baltimore,MD,East,2026-02-04,Organic Search
C1205,Onyx Insights,Technology,201-500,Phoenix,AZ,West,2025-01-01,Organic Search
C1206,Orbit Sports,Technology,11-50,Boston,MA,East,2025-02-15,Organic Search
C1207,Pioneer Legal,Marketing & Media,51-200,Boston,MA,East,2026-01-31,Google Ads
C1208,Beacon Metrics,Marketing & Media,11-50,San Diego,CA,West,2025-11-07,Google Ads
C1209,Urban Foods,Healthcare,201-500,Baltimore,MD,East,2025-07-14,Google Ads
C1210,Urban Solutions,E-commerce & Retail,51-200,Atlanta,GA,South,2025-10-30,Organic Search
C1211,Ember Metrics,Technology,500+,Houston,TX,South,2026-03-24,Referral
C1212,Quantum Data,Healthcare,11-50,San Francisco,CA,West,2026-04-01,Google Ads
C1213,Urban Robotics,Professional Services,500+,Los Angeles,CA,West,2025-12-16,Cold Outreach
C1214,Harbor Health,Technology,11-50,Baltimore,MD,East,2025-09-05,Referral
C1215,Urban Learning,E-commerce & Retail,51-200,Miami,FL,South,2025-07-08,Google Ads
C1216,True Biotech,Technology,51-200,Detroit,MI,Midwest,2025-12-08,Google Ads
C1217,Peak Design,Healthcare,11-50,Portland,OR,West,2025-08-19,Google Ads
C1218,Indigo Robotics,E-commerce & Retail,51-200,Houston,TX,South,2026-01-07,Google Ads
C1219,Maple Retail,Technology,11-50,Washington,DC,East,2026-02-08,LinkedIn
C1220,Crest Supply,Marketing & Media,11-50,Kansas City,MO,Midwest,2025-02-07,Google Ads
C1221,Copper Textiles,Professional Services,51-200,San Francisco,CA,West,2025-01-12,Cold Outreach
C1222,Peak Textiles,Marketing & Media,1-10,Baltimore,MD,East,2025-06-20,LinkedIn
C1223,Golden Payments,E-commerce & Retail,51-200,Baltimore,MD,East,2026-05-13,Referral
C1224,Coastal Software,Healthcare,11-50,Phoenix,AZ,West,2026-01-11,Referral
C1225,Zen Legal,Technology,11-50,Denver,CO,West,2025-05-17,LinkedIn
C1226,Iron Systems,E-commerce & Retail,51-200,Portland,OR,West,2026-05-20,Webinar
C1227,Juniper Motors,Healthcare,1-10,Boston,MA,East,2025-11-01,Webinar
C1228,Solar Capital,Technology,500+,Nashville,TN,South,2025-11-27,Organic Search
C1229,True Insights,Manufacturing,500+,Atlanta,GA,South,2026-06-28,Google Ads
C1230,Solar Signals,Finance,11-50,Denver,CO,West,2025-02-17,Organic Search
C1231,North Brands,E-commerce & Retail,11-50,Detroit,MI,Midwest,2025-06-18,Google Ads
C1232,Mosaic Trading,Technology,1-10,New York,NY,East,2026-01-22,LinkedIn
C1233,Vivid Apps,Technology,51-200,Minneapolis,MN,Midwest,2025-05-14,Organic Search
C1234,Harbor Finance,E-commerce & Retail,1-10,Seattle,WA,West,2026-02-11,LinkedIn
C1235,North Dynamics,E-commerce & Retail,500+,Atlanta,GA,South,2025-06-11,Referral
C1236,Cedar Services,Marketing & Media,500+,Columbus,OH,Midwest,2025-03-05,Google Ads
C1237,Nimbus Group,E-commerce & Retail,1-10,Austin,TX,South,2025-06-26,LinkedIn
C1238,Crest Automation,Healthcare,51-200,Charlotte,NC,South,2025-10-10,Organic Search
C1239,Nova Capital,Marketing & Media,11-50,Philadelphia,PA,East,2025-05-09,Cold Outreach
C1240,Blue Supply,Education,51-200,Atlanta,GA,South,2025-04-29,LinkedIn
C1241,Pulse Optics,Healthcare,1-10,New York,NY,East,2026-04-16,Google Ads
C1242,Blue Payments,Healthcare,51-200,Baltimore,MD,East,2025-08-20,Referral
C1243,Atlas Media,Education,1-10,Kansas City,MO,Midwest,2025-09-08,Google Ads
C1244,Grove Design,Healthcare,201-500,Los Angeles,CA,West,2025-02-08,Referral
C1245,Keystone Builders,Professional Services,11-50,Boston,MA,East,2025-09-22,LinkedIn
C1246,Pulse Consulting,Education,51-200,Columbus,OH,Midwest,2025-07-14,Organic Search
C1247,Silver Cloud,Marketing & Media,500+,Phoenix,AZ,West,2026-01-05,Referral
C1248,Urban Industries,Finance,51-200,Seattle,WA,West,2025-06-26,Cold Outreach
C1249,Maple Data,Manufacturing,51-200,Portland,OR,West,2026-05-13,Referral
C1250,Pulse Forge,Professional Services,11-50,Charlotte,NC,South,2026-05-21,LinkedIn
C1251,Cedar Textiles,Technology,11-50,Detroit,MI,Midwest,2025-03-11,Referral
C1252,Rapid Ventures,Marketing & Media,11-50,Phoenix,AZ,West,2025-03-18,Organic Search
C1253,Vertex Forge,Marketing & Media,500+,Charlotte,NC,South,2025-03-25,Cold Outreach
C1254,Blue Forge,Professional Services,11-50,New York,NY,East,2026-01-28,Cold Outreach
C1255,Zen Partners,Professional Services,11-50,Dallas,TX,South,2025-04-07,Google Ads
C1256,Atlas Payments,Education,51-200,Dallas,TX,South,2026-04-21,Google Ads
C1257,Stellar Labs,Marketing & Media,11-50,Columbus,OH,Midwest,2026-03-29,Google Ads
C1258,Blue Stores,Professional Services,201-500,Philadelphia,PA,East,2026-04-20,Google Ads
C1259,Orbit Data,Technology,11-50,San Francisco,CA,West,2025-12-05,Organic Search
C1260,Bold Networks,Finance,1-10,Philadelphia,PA,East,2026-06-06,Google Ads
C1261,Prime Optics,Finance,51-200,New York,NY,East,2025-02-06,LinkedIn
C1262,Crest Metrics,Healthcare,11-50,Philadelphia,PA,East,2025-09-04,Google Ads
C1263,Keystone Supply,Healthcare,500+,Denver,CO,West,2025-08-24,Google Ads
C1264,Pixel Works,Marketing & Media,11-50,Phoenix,AZ,West,2026-06-29,Referral
C1265,Silver Legal,Technology,1-10,Detroit,MI,Midwest,2026-01-17,Organic Search
C1266,Onyx Automation,Education,11-50,Portland,OR,West,2026-04-18,Organic Search
C1267,Rapid Builders,Technology,11-50,Baltimore,MD,East,2025-05-24,Cold Outreach
C1268,Bold Consulting,Finance,51-200,Dallas,TX,South,2026-06-13,Webinar
